abs fee rates diff (0.55),TX 1,higher fee rate,lower txn,from - TX 1,to - TX 1,block height,block hash,master node,TX 2,lower fee rate,higher txn,from - TX 2,to - TX 2
4.04554997,6838510c8c9b6bf1d1b01d660761acebc2d183507dfc7cb9810f5f1bb59e7a29,1429.57746487,5,df1qp22sv86ckuxe43eg4a0492z3zjqy8qlpcnar8e,df1qp22sv86ckuxe43eg4a0492z3zjqy8qlpcnar8e,2290111,d855c60aaf4c05cfdc91db82e89e9439b9db48f3ae9895d1a3567d7dffba201d,ddaebe5c735dda84f08e43aac58203495f8a438accb1ee8e7bbf769d277493a2,6cc6bce4ced5823366decb18896463203ecd2ee7b816f2e6dcd64c38a5ae6c29,1425.53191490,4,df1qnj89lcfzxzneq7aqxcpgggwjre2nsjnc584dcy,df1qnj89lcfzxzneq7aqxcpgggwjre2nsjnc584dcy
4.04554997,ff13de144215c15031dec4af860f17899310920e4837d59ee2a84010f0d790c8,1429.57746487,9,df1qp22sv86ckuxe43eg4a0492z3zjqy8qlpcnar8e,df1qp22sv86ckuxe43eg4a0492z3zjqy8qlpcnar8e,2290111,d855c60aaf4c05cfdc91db82e89e9439b9db48f3ae9895d1a3567d7dffba201d,ddaebe5c735dda84f08e43aac58203495f8a438accb1ee8e7bbf769d277493a2,6cc6bce4ced5823366decb18896463203ecd2ee7b816f2e6dcd64c38a5ae6c29,1425.53191490,4,df1qnj89lcfzxzneq7aqxcpgggwjre2nsjnc584dcy,df1qnj89lcfzxzneq7aqxcpgggwjre2nsjnc584dcy
4.04554965,b1cb69d89c7d8083d8774ad7de80712027537f3aa5e8fad19262253197b28ec8,1429.57746455,10,df1qp22sv86ckuxe43eg4a0492z3zjqy8qlpcnar8e,df1qp22sv86ckuxe43eg4a0492z3zjqy8qlpcnar8e,2290111,d855c60aaf4c05cfdc91db82e89e9439b9db48f3ae9895d1a3567d7dffba201d,ddaebe5c735dda84f08e43aac58203495f8a438accb1ee8e7bbf769d277493a2,6cc6bce4ced5823366decb18896463203ecd2ee7b816f2e6dcd64c38a5ae6c29,1425.53191490,4,df1qnj89lcfzxzneq7aqxcpgggwjre2nsjnc584dcy,df1qnj89lcfzxzneq7aqxcpgggwjre2nsjnc584dcy
4.04554997,c3f64e1ecbc109bf238a928124bb1b4d60efeaa05e3eaa581a285615f65e8dc8,1429.57746487,8,df1qp22sv86ckuxe43eg4a0492z3zjqy8qlpcnar8e,df1qp22sv86ckuxe43eg4a0492z3zjqy8qlpcnar8e,2290111,d855c60aaf4c05cfdc91db82e89e9439b9db48f3ae9895d1a3567d7dffba201d,ddaebe5c735dda84f08e43aac58203495f8a438accb1ee8e7bbf769d277493a2,6cc6bce4ced5823366decb18896463203ecd2ee7b816f2e6dcd64c38a5ae6c29,1425.53191490,4,df1qnj89lcfzxzneq7aqxcpgggwjre2nsjnc584dcy,df1qnj89lcfzxzneq7aqxcpgggwjre2nsjnc584dcy
121.23514783,ce6235c79fd9647fb48625ffb82f9788657abd036b5a5abf9c099decf134acfc,3685.06493507,3,df1q5eq4v8m4n0ld8h70zk444n62ra4gjgm403ps4s,df1q5eq4v8m4n0ld8h70zk444n62ra4gjgm403ps4s,2289940,8c97f185f04b0a9c04fd3c9908fd3cec9d4327b635b90b35393497856dbd924d,3e88b1831d8f02fd95ee4e449f10207529b3b2e6dc3a5b1d3b1767cbd1d47982,b10957039284b9c54f165285d0e49cb4dbd98578a63e2a16b6631c332be715ef,3563.82978724,2,dTGeTGkayryJFi1tc6ERNnsL7eo4G5CbaZ,dTGeTGkayryJFi1tc6ERNnsL7eo4G5CbaZ
4.87335360,f2e8ee11db04605858630a5fed5482c00d89afd20737c419c39c70e298382480,148.14285715,2,df1q5eq4v8m4n0ld8h70zk444n62ra4gjgm403ps4s,df1q5eq4v8m4n0ld8h70zk444n62ra4gjgm403ps4s,2289763,3d0f27bca241239a14e38dd2df7183f5e72d768f83be8ec2b1657a6f453008e4,b917d9f580b0c091341449f8a6b154470a6bb3adeefd3038c55ec866f9c4a7fe,84f68698c3910e8d408ae32c9ee473a09c7c4cb20c5622f69948f7f9d9537e2d,143.26950355,1,dTGeTGkayryJFi1tc6ERNnsL7eo4G5CbaZ,dTGeTGkayryJFi1tc6ERNnsL7eo4G5CbaZ
4.08600539,e601c75836c59d4da16a5ee2dc0e3fae1f130d97f8e9f1ea1a0f0b45cbc4fedc,1443.87323944,2,df1qp22sv86ckuxe43eg4a0492z3zjqy8qlpcnar8e,df1qp22sv86ckuxe43eg4a0492z3zjqy8qlpcnar8e,2289709,7a5e4c897bb3d356eb7e6aa17c0105374f9ad7814c69bde328086f186572335f,aeffc79d874f76bcc248a9370087f09c9b8293f83dea757a9a2b071f2d56ec07,8a69826e43b7794c0a884b1eb9297c7470bb3892890d887adf998a42376c7060,1439.78723405,1,df1qd6z5l3gtwy0l6u7frqzxz95fnhrk4e6qnvsj3h,df1qd6z5l3gtwy0l6u7frqzxz95fnhrk4e6qnvsj3h
4.04554989,2dfe4ff66cbde460898f3c6a6445e13cbf8fbee38bf8378633f4ea68efea92f0,1429.57746479,3,df1qp22sv86ckuxe43eg4a0492z3zjqy8qlpcnar8e,df1qp22sv86ckuxe43eg4a0492z3zjqy8qlpcnar8e,2289441,ce7852d25debd67efa1ce5c8c959d4d6d5403949353484ebb3005a4ac175e584,ebb28ca52e55db533a96561cb4dc6e9ad48b7ad9b27b958521344a39501de464,d3ea36ce0202d525fbe6b635f3abeffeae9d1f189352069151bd8d6c2a8de920,1425.53191490,2,df1qamj6pp30h9y3syqcz8nwnekzg8dswul3tw5kjy,df1qamj6pp30h9y3syqcz8nwnekzg8dswul3tw5kjy
30.15273459,ba826ccb540e3de30d83ab8c7c4bc0938c173f70e4b3c6b0d264d557fd451ecc,1474.02597403,8,df1qd6z5l3gtwy0l6u7frqzxz95fnhrk4e6qnvsj3h,df1qd6z5l3gtwy0l6u7frqzxz95fnhrk4e6qnvsj3h,2288024,568d330d853489d3e31df2ddf6ab935cae8823dcaed957cf2e01b6a6ab9bb81d,1ea772b96b4601c6632cc74d5cbf486c20e30a8255800975b393d3f7cb22b049,92083e0e1de48a153edd0e060f9447d5d3748e410dba31d5e5d4120de3f67971,1443.87323944,7,dTGeTGkayryJFi1tc6ERNnsL7eo4G5CbaZ,dTGeTGkayryJFi1tc6ERNnsL7eo4G5CbaZ
4.04554989,b215493301eb05ca32dbf410d9d71044d14b9c407b17581e23ca3898e4677c9e,1429.57746479,4,df1qp22sv86ckuxe43eg4a0492z3zjqy8qlpcnar8e,df1qp22sv86ckuxe43eg4a0492z3zjqy8qlpcnar8e,2288023,b787c81ce61595c049dc262e32a2ce7707e9e5d78094666c18e267dea6a28a70,c6a2d3fce1d2badc91484484640377ab87bd56a459385d2924598a133896852d,4e05c03269eac90dc1f1d40c1ef2ca507d29ac7a7950a57f28b2b5cffd30643f,1425.53191490,3,df1qamj6pp30h9y3syqcz8nwnekzg8dswul3tw5kjy,df1qamj6pp30h9y3syqcz8nwnekzg8dswul3tw5kjy
48.49405913,3ea4b8de7b4fba897ada9b54a238809690e6e148d2efa53711fa507e21338ac8,1474.02597403,2,df1q5eq4v8m4n0ld8h70zk444n62ra4gjgm403ps4s,df1q5eq4v8m4n0ld8h70zk444n62ra4gjgm403ps4s,2286467,2aa4546f6b29b676567fee2d0fbf0c3e7559a58b377ab5be0e36e9225da60674,0604bd4002d81f786dda76f769bae2ab7342268064dfc6dd7e6b961d7e4aa0e2,08c23c89839e8013f1c9045a23ba98ce862e719b7884fa75dc3f71a97f94bb1c,1425.53191490,1,dTGeTGkayryJFi1tc6ERNnsL7eo4G5CbaZ,dTGeTGkayryJFi1tc6ERNnsL7eo4G5CbaZ
30.81031159,212d9645dd2d2e4d3e586181334a119bc5ede0fdf85244695d16206583840c09,185.58303887,7,dTGeTGkayryJFi1tc6ERNnsL7eo4G5CbaZ,dTGeTGkayryJFi1tc6ERNnsL7eo4G5CbaZ,2284784,9251625824e4e0848746e1109c33edebfe8459353049de38040d7901cbc3070d,d29b9fb594c90e5b1c405ec769f489ad603c8762978326141a2e8b35962e0223,d549d2f37e0ad1a6f4b11e945517f7a0fd12f34cce62468d69cc796f3fd382ef,154.77272728,5,df1q3sn4e5mz2du9y9tvuq9s5dt70mzrdm4a62ttc2,df1q3sn4e5mz2du9y9tvuq9s5dt70mzrdm4a62ttc2
35.68904593,b4cc24671f72ebcb8654147ba60d55abf016d644aabcad1d0c693d6c261aacd2,185.58303887,4,df1q3sn4e5mz2du9y9tvuq9s5dt70mzrdm4a62ttc2,df1q3sn4e5mz2du9y9tvuq9s5dt70mzrdm4a62ttc2,2284780,c1c48b0e75c508416fe57fb173ec0d4441ecbef71ef2d2f33cca57a07f9e00ea,aea3a3b4287d16953479906d63610d21333a8fc1e4bd5928576427531cc11e10,21055ac00be0d4765202869be4fa801d1615168ea7ce579146e1c192bc3bd011,149.89399294,1,df1q3sn4e5mz2du9y9tvuq9s5dt70mzrdm4a62ttc2,df1q3sn4e5mz2du9y9tvuq9s5dt70mzrdm4a62ttc2
35.68904593,b4cc24671f72ebcb8654147ba60d55abf016d644aabcad1d0c693d6c261aacd2,185.58303887,4,df1q3sn4e5mz2du9y9tvuq9s5dt70mzrdm4a62ttc2,df1q3sn4e5mz2du9y9tvuq9s5dt70mzrdm4a62ttc2,2284780,c1c48b0e75c508416fe57fb173ec0d4441ecbef71ef2d2f33cca57a07f9e00ea,aea3a3b4287d16953479906d63610d21333a8fc1e4bd5928576427531cc11e10,975a039b0a3db2ef5068a9126bd7e0aa2bc77fd7cfb1ef30069091e9501d4c64,149.89399294,2,df1q3sn4e5mz2du9y9tvuq9s5dt70mzrdm4a62ttc2,df1q3sn4e5mz2du9y9tvuq9s5dt70mzrdm4a62ttc2
4.87365294,b0938c2b503edd98df78087fd45aefa4483109ed1936f419984e0bff665b3a1d,148.13961039,2,df1q5eq4v8m4n0ld8h70zk444n62ra4gjgm403ps4s,df1q5eq4v8m4n0ld8h70zk444n62ra4gjgm403ps4s,2284724,b602d67c172dff14c83813b6a6b4402ae74dad1d74d0e00451dbd89d4fd53482,38018f1c2c3df1d1f8d9be500a5376fb1489131beab8d7a66284ce1d589d9662,b9013c321fba3c97d3055b9424078ccdd02da14e4e80bda87a1836f2a1e4c319,143.26595745,1,dTGeTGkayryJFi1tc6ERNnsL7eo4G5CbaZ,dTGeTGkayryJFi1tc6ERNnsL7eo4G5CbaZ
713.78091873,2c411631cb7c8ced6f7e6644ea48c1b6cef17258fb9f9e9b809d5a4fd6ed6582,6780.91872792,3,df1qs7uza0nxz9pq9tuwrh7dmslfkqs63aey7yeghv,df1qs7uza0nxz9pq9tuwrh7dmslfkqs63aey7yeghv,2282419,e5dd8532d2b786ee2090efc1a6818f9ec8fb17a50c6532084b1c41c60cc319fe,bbb97a5c667ed41d79b828078a9c6979ac4f864d7d1f54ce66eda28bec9d0940,735c803ee74b0bd56b530f6f478314b30b32ba06115c678096eb1b270365c622,6067.13780919,1,df1qs7uza0nxz9pq9tuwrh7dmslfkqs63aey7yeghv,df1qs7uza0nxz9pq9tuwrh7dmslfkqs63aey7yeghv
651063.59028019,344032a44b13f91df11b04ddc6c24ec5d57ac8e6f5cfd04e5892ac23525641b5,6147175.95070423,4,df1q3sn4e5mz2du9y9tvuq9s5dt70mzrdm4a62ttc2,df1q3sn4e5mz2du9y9tvuq9s5dt70mzrdm4a62ttc2,2282293,a3579bfb3f102adfe65f9d5bbe62210542b8b33ac81da4f4109bbaba434a162a,c9ba2d308306f2c7e84501488ecd613499b7dcf7e4bb942ffed1073f46d65847,0aa6ab84ccfe1921d55cd9a444348c90c0c70d65d914f28aaf8f1a874c5e1696,5496112.36042404,2,df1qamj6pp30h9y3syqcz8nwnekzg8dswul3tw5kjy,df1qamj6pp30h9y3syqcz8nwnekzg8dswul3tw5kjy
4.08600539,d1c7887833d48686c274a86cc48c7f2ddfb41cf958d2e2a46c437603433167f6,1443.87323944,2,df1qp22sv86ckuxe43eg4a0492z3zjqy8qlpcnar8e,df1qp22sv86ckuxe43eg4a0492z3zjqy8qlpcnar8e,2277326,b8a395b7ff06e42bf19a526d24410b044c0fad3a3c855031f710da7c467a26ba,6ff4d35d0af176a4a9d8f9262208e25c443d82ceee6db0c3b7ea3a5b20aaa8f3,1ca0436e6830c1932c558512fb6022188246b86bdd92032aa7b32b26bf53fc6d,1439.78723405,1,df1qd6z5l3gtwy0l6u7frqzxz95fnhrk4e6qnvsj3h,df1qd6z5l3gtwy0l6u7frqzxz95fnhrk4e6qnvsj3h
716516.74560782,5763e4a7c4316366252a57a3c13e37df4050c9214504e48341b6a1a7c6dd52f7,1944932.99295765,4,df1q3sn4e5mz2du9y9tvuq9s5dt70mzrdm4a62ttc2,df1q3sn4e5mz2du9y9tvuq9s5dt70mzrdm4a62ttc2,2275664,63a595247fb693415322a08e92f1901d5190f37a231a0a30cce576093af50afb,e034b279660fd61760d99b6e0584471b130737eae47698fce9c6b714f5379790,b8056895bdbe7b175394b809fbc92a4c592252803a03d879a09306ead1eb79f1,1228416.24734983,2,df1qamj6pp30h9y3syqcz8nwnekzg8dswul3tw5kjy,df1qamj6pp30h9y3syqcz8nwnekzg8dswul3tw5kjy
513756.13522125,0ed308404d59dedda28bd0c722ce82e4f4f9d590b1a17ee7e06ba6efd836d41d,10007113.73239440,4,df1q3sn4e5mz2du9y9tvuq9s5dt70mzrdm4a62ttc2,df1q3sn4e5mz2du9y9tvuq9s5dt70mzrdm4a62ttc2,2273443,22227db426dcd5bfaf20bf7026c9c724cd0662db07bf461e3b73bed979d83e30,7c921e73e8f5bc1799e2683581032d80cc006b5e773d4488254bd1d74363bf4c,2847956a0a3e5047128d74495a03eb2efc1f143849f59992c31dcd56848ec10d,9493357.59717315,2,df1qamj6pp30h9y3syqcz8nwnekzg8dswul3tw5kjy,df1qamj6pp30h9y3syqcz8nwnekzg8dswul3tw5kjy
113746.84074447,aae09e51b53020a93eacf8820c9f333b4979cebde69403c644fda1471f7e9e55,210619.64788733,5,df1qzcsshsd3zmuzplj3rqy4s25sw02tg4h7nyh4fu,df1qzcsshsd3zmuzplj3rqy4s25sw02tg4h7nyh4fu,2273324,4b227ed02219b2f3086469ef56e3e969ee431522b5da8a8055e511c5dc583e0d,244983e6e0ed5ad757ca29d24d02596cfaa4cd5cdc5c39132cf068ef08a1f32f,fe500d193457f2d863fd93a48bb4919b075376a4f623c38ada181c3ee861d09c,96872.80714286,3,df1qamj6pp30h9y3syqcz8nwnekzg8dswul3tw5kjy,df1qamj6pp30h9y3syqcz8nwnekzg8dswul3tw5kjy
113175.73038229,ad85c689356182ae929f56e97b0a8b7195f737b1ac02dbab778ca7a44fef9d4d,164858.87323944,3,df1qzcsshsd3zmuzplj3rqy4s25sw02tg4h7nyh4fu,df1qzcsshsd3zmuzplj3rqy4s25sw02tg4h7nyh4fu,2272713,de0544acd6c1a715c15184da0b033d488b1aae1ffc8f8a4a3a1bb69e8533e404,21da396e1ccc9fd56035db6e6231d8b45c3fa23928f67524f363cd782573df0a,3498b679888325af6d886ef82ab34af48c6a0dacb560c8fd5b9c654fad392150,51683.14285715,1,df1qamj6pp30h9y3syqcz8nwnekzg8dswul3tw5kjy,df1qamj6pp30h9y3syqcz8nwnekzg8dswul3tw5kjy
116292.20925553,7bfb417f75e99d9826995846151a9792fc4909334d579670a873813e106e842c,167975.35211268,3,df1qzcsshsd3zmuzplj3rqy4s25sw02tg4h7nyh4fu,df1qzcsshsd3zmuzplj3rqy4s25sw02tg4h7nyh4fu,2272521,328b43c6583a84ce10b93420ca61770c235ef0e8e12ae43bd380f3e94afff500,ee5c79f5ea40c16645382ca7d3f9ba17d7a9900d1ef2cac0c9817d5bda7a54fa,94cb2be3211c5f8fe15a85c1a49745c1696594698287fe2804c8e7e01253cc39,51683.14285715,1,df1qamj6pp30h9y3syqcz8nwnekzg8dswul3tw5kjy,df1qamj6pp30h9y3syqcz8nwnekzg8dswul3tw5kjy
140909.65120724,9ddf763cccb07af9525ea9a8b2a3d5d40b0f8c7e2772f858dce457c2db2ef1c9,237795.91549296,8,df1qzcsshsd3zmuzplj3rqy4s25sw02tg4h7nyh4fu,df1qzcsshsd3zmuzplj3rqy4s25sw02tg4h7nyh4fu,2272473,e04f45b32293116526e6f74753f3c021c0eefe478f773a64ead8934a2297e72f,175e9b429ed1b64be91a232fc35d449560c43a3f50ca3e6da0d23b420df3feff,8aece1f44608ab9646677c24117c9a6b8d86325f03af9775e3cdc82f4fae5b17,96886.26428572,6,df1qamj6pp30h9y3syqcz8nwnekzg8dswul3tw5kjy,df1qamj6pp30h9y3syqcz8nwnekzg8dswul3tw5kjy
1759.65665236,f1db44220e57b844f8bea039c5be91c48b3c491a40a5161ce16898ec23236dc2,10000.00000000,36,8PzFNiwZQop5Cgqi844GTppWZq8QUtUdZF,8PzFNiwZQop5Cgqi844GTppWZq8QUtUdZF,2272452,196d8d56050365d479d45656b06430f276b9d4f47466e3724e2ee684e7bd7d3a,85441d60a518cf60c4f789db790745e51eebd1e6d1f3a537d9c10efc147ead82,ca56a9bd5911efdb07e0a4f235e38c33d1bcab462f59cf7f44b63be7f5dd0187,8240.34334764,35,8PzFNiwZQop5Cgqi844GTppWZq8QUtUdZF,8PzFNiwZQop5Cgqi844GTppWZq8QUtUdZF
719602.85753407,ca8e3d1e53575847b9fb39c709e7efcd1f31a5fd1f1c398c9ce0d53ff3dfea97,785158.29681979,8,df1qzcsshsd3zmuzplj3rqy4s25sw02tg4h7nyh4fu,df1qzcsshsd3zmuzplj3rqy4s25sw02tg4h7nyh4fu,2272440,fee4154249d9f37155babf335497db400471239cb3f24cdbdc7c3312fed0b0d1,ee2868847d5ddfeaba5244aee103aab919d9b54bdd1290aad2eab10ec0961823,67dde36d76fbcf5307ff0ef5afc3ea2ee513ef00fd95011be616f2c0c8af5f49,65555.43928572,1,df1q3sn4e5mz2du9y9tvuq9s5dt70mzrdm4a62ttc2,df1q3sn4e5mz2du9y9tvuq9s5dt70mzrdm4a62ttc2
377416.99887683,0a940562461ad7512716c15b3b3f661d80c452f979b86781a41bcdb4a91fea32,442972.43816255,12,df1qzcsshsd3zmuzplj3rqy4s25sw02tg4h7nyh4fu,df1qzcsshsd3zmuzplj3rqy4s25sw02tg4h7nyh4fu,2272440,fee4154249d9f37155babf335497db400471239cb3f24cdbdc7c3312fed0b0d1,ee2868847d5ddfeaba5244aee103aab919d9b54bdd1290aad2eab10ec0961823,67dde36d76fbcf5307ff0ef5afc3ea2ee513ef00fd95011be616f2c0c8af5f49,65555.43928572,1,df1q3sn4e5mz2du9y9tvuq9s5dt70mzrdm4a62ttc2,df1q3sn4e5mz2du9y9tvuq9s5dt70mzrdm4a62ttc2
1437822.90468592,472578b3ea246f0a1da08ff2e84a75564deec12d7b175d24274f98dc3dd737cb,1503378.34397164,3,df1qzcsshsd3zmuzplj3rqy4s25sw02tg4h7nyh4fu,df1qzcsshsd3zmuzplj3rqy4s25sw02tg4h7nyh4fu,2272440,fee4154249d9f37155babf335497db400471239cb3f24cdbdc7c3312fed0b0d1,ee2868847d5ddfeaba5244aee103aab919d9b54bdd1290aad2eab10ec0961823,67dde36d76fbcf5307ff0ef5afc3ea2ee513ef00fd95011be616f2c0c8af5f49,65555.43928572,1,df1q9zn73ca4mt39qe76mkxa4vf4caqsxuhk8d9wgw,df1q9zn73ca4mt39qe76mkxa4vf4caqsxuhk8d9wgw
568537.99285714,e8319b33b4e9c1cd8eb8822b6b04fe714feb515989e6a30bdc5dbf15025144b5,634093.43214286,6,df1qzcsshsd3zmuzplj3rqy4s25sw02tg4h7nyh4fu,df1qzcsshsd3zmuzplj3rqy4s25sw02tg4h7nyh4fu,2272440,fee4154249d9f37155babf335497db400471239cb3f24cdbdc7c3312fed0b0d1,ee2868847d5ddfeaba5244aee103aab919d9b54bdd1290aad2eab10ec0961823,67dde36d76fbcf5307ff0ef5afc3ea2ee513ef00fd95011be616f2c0c8af5f49,65555.43928572,1,df1qzcsshsd3zmuzplj3rqy4s25sw02tg4h7nyh4fu,df1qzcsshsd3zmuzplj3rqy4s25sw02tg4h7nyh4fu
377416.99887683,c48e92de4e2139221e99a594f04d48f724353def4cf8aeeb7b2b1732ed4dcda1,442972.43816255,14,df1qzcsshsd3zmuzplj3rqy4s25sw02tg4h7nyh4fu,df1qzcsshsd3zmuzplj3rqy4s25sw02tg4h7nyh4fu,2272440,fee4154249d9f37155babf335497db400471239cb3f24cdbdc7c3312fed0b0d1,ee2868847d5ddfeaba5244aee103aab919d9b54bdd1290aad2eab10ec0961823,67dde36d76fbcf5307ff0ef5afc3ea2ee513ef00fd95011be616f2c0c8af5f49,65555.43928572,1,df1q3sn4e5mz2du9y9tvuq9s5dt70mzrdm4a62ttc2,df1q3sn4e5mz2du9y9tvuq9s5dt70mzrdm4a62ttc2
21945.18571429,a521e34e2f3dcabe6ec33a662bd7db8fb8390ddf5f5779309828238db11ddcf3,87500.62500001,15,df1qzcsshsd3zmuzplj3rqy4s25sw02tg4h7nyh4fu,df1qzcsshsd3zmuzplj3rqy4s25sw02tg4h7nyh4fu,2272440,fee4154249d9f37155babf335497db400471239cb3f24cdbdc7c3312fed0b0d1,ee2868847d5ddfeaba5244aee103aab919d9b54bdd1290aad2eab10ec0961823,67dde36d76fbcf5307ff0ef5afc3ea2ee513ef00fd95011be616f2c0c8af5f49,65555.43928572,1,df1qnj89lcfzxzneq7aqxcpgggwjre2nsjnc584dcy,df1qnj89lcfzxzneq7aqxcpgggwjre2nsjnc584dcy
1433.56643357,e41b91cd2838806198becff4dc9310b0c655e480facb46a55f692d0ac6575480,12185.31468532,29,df1qs7uza0nxz9pq9tuwrh7dmslfkqs63aey7yeghv,df1qs7uza0nxz9pq9tuwrh7dmslfkqs63aey7yeghv,2272440,fee4154249d9f37155babf335497db400471239cb3f24cdbdc7c3312fed0b0d1,ee2868847d5ddfeaba5244aee103aab919d9b54bdd1290aad2eab10ec0961823,eaddaac0826bfbf85b88f7d4e190e53498b37600fdc32daef3e08cd00212555d,10751.74825175,22,df1qs7uza0nxz9pq9tuwrh7dmslfkqs63aey7yeghv,df1qs7uza0nxz9pq9tuwrh7dmslfkqs63aey7yeghv
1433.56643357,e41b91cd2838806198becff4dc9310b0c655e480facb46a55f692d0ac6575480,12185.31468532,29,df1qs7uza0nxz9pq9tuwrh7dmslfkqs63aey7yeghv,df1qs7uza0nxz9pq9tuwrh7dmslfkqs63aey7yeghv,2272440,fee4154249d9f37155babf335497db400471239cb3f24cdbdc7c3312fed0b0d1,ee2868847d5ddfeaba5244aee103aab919d9b54bdd1290aad2eab10ec0961823,d645241881f16991172cb21abc3f2677909e269ba6b10afa35af9ba6c774928d,10751.74825175,26,df1qs7uza0nxz9pq9tuwrh7dmslfkqs63aey7yeghv,df1qs7uza0nxz9pq9tuwrh7dmslfkqs63aey7yeghv
151064.86467693,ca8e3d1e53575847b9fb39c709e7efcd1f31a5fd1f1c398c9ce0d53ff3dfea97,785158.29681979,8,df1qzcsshsd3zmuzplj3rqy4s25sw02tg4h7nyh4fu,df1qzcsshsd3zmuzplj3rqy4s25sw02tg4h7nyh4fu,2272440,fee4154249d9f37155babf335497db400471239cb3f24cdbdc7c3312fed0b0d1,ee2868847d5ddfeaba5244aee103aab919d9b54bdd1290aad2eab10ec0961823,e8319b33b4e9c1cd8eb8822b6b04fe714feb515989e6a30bdc5dbf15025144b5,634093.43214286,6,df1q3sn4e5mz2du9y9tvuq9s5dt70mzrdm4a62ttc2,df1q3sn4e5mz2du9y9tvuq9s5dt70mzrdm4a62ttc2
4.04554989,a9ee3a333e2c84afc8f4e234f52b4d8fa8e0b40590a51983a0bee34c77babbb5,1429.57746479,2,df1qp22sv86ckuxe43eg4a0492z3zjqy8qlpcnar8e,df1qp22sv86ckuxe43eg4a0492z3zjqy8qlpcnar8e,2272394,3c09459c90c7a4948d82eb727d6945c6a579d6557fc5d9f0b9b3ac89ff5a03fa,08ca83c3bbb24ab0c75cfce630878f1aa45ff7557f03be854800c62a353160ec,f54862590ee21c7fe241855d5da87bb1277070257e76523b032036fed02f5208,1425.53191490,1,df1qd6z5l3gtwy0l6u7frqzxz95fnhrk4e6qnvsj3h,df1qd6z5l3gtwy0l6u7frqzxz95fnhrk4e6qnvsj3h
140272.65060362,20ca3b52c5595e5ed2d7749ade3fd2108b2327fbfd2e687fb13cb8a5cbb1c65b,237145.45774648,5,df1qzcsshsd3zmuzplj3rqy4s25sw02tg4h7nyh4fu,df1qzcsshsd3zmuzplj3rqy4s25sw02tg4h7nyh4fu,2272367,5f42931aa80984e51d43760bf61ebc4f643ba44971a4a1c1f75be25cdcae4309,d785df29c89bd82c126d3b4efe6367d067c0c05773b9d0df805ba08f8b3426c6,94a463eb732f92607115a8b74f19c0a510db1d809ab86b2448aa361ebe0d1b94,96872.80714286,3,df1qamj6pp30h9y3syqcz8nwnekzg8dswul3tw5kjy,df1qamj6pp30h9y3syqcz8nwnekzg8dswul3tw5kjy
126291.38299799,721469ce8f20bf28caf640e278e24b3779954e225508cbd80f3c2012ccd1c950,223164.19014085,5,df1qzcsshsd3zmuzplj3rqy4s25sw02tg4h7nyh4fu,df1qzcsshsd3zmuzplj3rqy4s25sw02tg4h7nyh4fu,2272078,13fd751f6b230fad3441781fa0049446825b88cf5dd0c1d0a9343558e88da13e,f4c1d9325372517200347d509637cf791e83de70e35445f20566fde8f64edbb9,78e4738d18c08933f51517694df0c9ff6c91f43a847dfe65595b59bbd369c090,96872.80714286,3,df1qamj6pp30h9y3syqcz8nwnekzg8dswul3tw5kjy,df1qamj6pp30h9y3syqcz8nwnekzg8dswul3tw5kjy
116127.80784708,c01c98170b413dddfeb127f581c8b2dd3c2b568d707869f40e44933b4bd3fc0c,167810.95070423,3,df1qzcsshsd3zmuzplj3rqy4s25sw02tg4h7nyh4fu,df1qzcsshsd3zmuzplj3rqy4s25sw02tg4h7nyh4fu,2271869,58750749b028ca70dfdeca20ab983677a1a52211e48b766bfe5a2190b91cdd1f,50d7f63ea24f2593e928ebfb8f6ec3e12e078668d2ad084cee1ac2377c239fc4,58289e37f68241e261c6a4ae406d18cbf214449749ed2866955f30db05a622d7,51683.14285715,1,df1qamj6pp30h9y3syqcz8nwnekzg8dswul3tw5kjy,df1qamj6pp30h9y3syqcz8nwnekzg8dswul3tw5kjy
128235.60835011,3defaaa156ad8b00dc53ac5f44f3f82641e272d59531d88439a253eeeacab964,225108.41549297,5,df1qzcsshsd3zmuzplj3rqy4s25sw02tg4h7nyh4fu,df1qzcsshsd3zmuzplj3rqy4s25sw02tg4h7nyh4fu,2271330,eaf22a8b79d5a2f9156861d70bb6e63d2a68d8bb7d65eb3fb87c3920d8567f91,b181a98c82633afba9795de4611d09d7b74a672caf62177f826b945a249b2f98,a37c6c1e2173160ba51b3220cf12c65e521d50874a4418eca2339d432f8003db,96872.80714286,3,df1qamj6pp30h9y3syqcz8nwnekzg8dswul3tw5kjy,df1qamj6pp30h9y3syqcz8nwnekzg8dswul3tw5kjy
7.93381459,0606e21737fb6067459baa099a82f4d45a19210f8254962421209e9c47f31db6,9.26595745,12,df1qzcsshsd3zmuzplj3rqy4s25sw02tg4h7nyh4fu,df1qzcsshsd3zmuzplj3rqy4s25sw02tg4h7nyh4fu,2270751,ddcab54d8f77f6ea1cda7956a64fd5d9f0047b3482285c91d32b747817a9f622,4ee54d28703dde092d73d63a345e4f43625e15d0b8c29651f75a33ebf3d92629,08cb624512f7c0bd620bfe1d87a5e26359ab2cb9c19ec8efbc38df056c89a321,1.33214286,7,df1qp22sv86ckuxe43eg4a0492z3zjqy8qlpcnar8e,df1qp22sv86ckuxe43eg4a0492z3zjqy8qlpcnar8e
